,0,1,2,3,4,5,6
0,"Number of bridge, baily bridge, culvert, pool, shako and others 2011",,,,,,
1,Bogura,,,,,,
2,,,,,,,
3,Upazila,Bridge,Bailey bridge,Culvert,Pool,Shako,Others
4,Adamdighi,10,0,330,36,10,3
5,Bogra sadar,12,3,305,50,67,0
6,Dhunat,6,6,62,8,4,0
7,Gabtali,70,4,327,0,1,0
8,Dhupchanchia,2,0,292,0,5,386
9,Kahaloo,15,0,350,582,7,10
10,Nandigram,5,0,516,0,0,0
11,Sariakandi,12,1,182,0,0,0
12,Sherpur,8,3,639,0,2,0
13,Shibganj,66,1,851,0,0,0
14,Sonatola,150,5,234,0,10,0
15,Shajahanpur,70,4,329,0,0,0
16,Total,426,27,4417,676,106,399
