,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,Bogura,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Adamdighi,22,136,0,136,1905,0,1905,14
5,Bogra sadar,27,401,0,401,8707,0,8707,22
6,Dhunat,11,35,0,35,1126,0,1126,32
7,Gabtali,28,56,0,56,896,0,896,16
8,Dhupchanchia,13,62,5,67,972,835,1807,26
9,Kahaloo,5,15,0,15,215,160,375,25
10,Nandigram,8,35,29,64,950,650,1600,25
11,Sariakandi,2,19,0,19,185,35,220,12
12,Sherpur,22,68,0,68,232,0,232,30
13,Shibganj,17,95,0,95,1200,600,1800,19
14,Sonatola,1,7,0,7,63,0,63,9
15,Shajahanpur,16,49,0,49,488,106,594,12
16,Total,172,978,34,1012,16939,2386,19325,19
