,0,1,2,3,4
0,Land area based on utilization 2008,,,,
1,Bogura,,,,
2,,,,,
3,Upazila,Total area,Permanent cropped area,Temporary cropped area,Others
4,Adamdighi,40491,220,33795,6476
5,Bogra sadar,41663,688,30429,10546
6,Dhunat,62643,605,51716,10322
7,Dhupchanchia,40042,214,33514,6314
8,Gabtali,61773,511,51232,10030
9,Kahaloo,56365,388,47853,8124
10,Nandigram,60378,69,53440,6869
11,Sariakandi,65488,282,48793,16413
12,Shajahanpur,50298,396,40777,9125
13,Sherpur,72115,522,60668,10925
14,Shibganj,78134,445,65247,12442
15,Sonatola,41050,195,34343,6512
16,Total,670442,4535,551807,114100
