,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,Bogura,,,,,,
2,,,,,,,
3,Upazila,Paddy Total area,Paddy Irrigated area,Wheat Total area,Wheat Irrigated area,Potato Total area,Potato Irrigated area
4,Adamdighi,65067,31452,51,51,4326,4326
5,Bogra sadar,45443,26103,224,224,10358,16978
6,Dhunat,65807,42650,280,280,711,1059
7,Dhupchanchia,65053,34690,33,33,12523,9700
8,Gabtali,83159,45567,270,270,3987,2291
9,Kahaloo,89718,46842,91,91,13764,23240
10,Nandigram,122943,136495,69,69,4861,2600
11,Sariakandi,57479,3200,878,878,836,810
12,Shajahanpur,61878,61000,306,306,6498,6497
13,Sherpur,98313,44023,165,165,4241,5409
14,Shibganj,105620,51609,187,187,35115,39667
15,Sonatola,50720,32362,288,288,2723,2723
16,Total,911140,555993,2841,2841,99943,109891
