,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,Bogura,,,,,,
2,,,,,,,
3,Upazila,Name of municipality,Area (In sq. k.m.),Population census-2011 Male,Population census-2011 Female,Population census-2011 Both sex,Density per sq.km.
4,Adamdighi,Santahar,10.21,15713,15324,31037,3039.86
5,Bogra sadar,Bogra Pro.,51.82,183920,166477,350397,6761.81
6,Dhunat,Dhunat,4.85,7084,7122,14206,2929.07
7,Gabtali,Gabtali,11.308,10601,10854,21455,1896.99
8,Dhupchanchia,Dhupchanchia,10.35,11458,10948,22406,2164.83
9,Kahaloo,Kahaloo,6.83,6955,6932,13887,2033.24
10,Nandigram,Nandigram,12.03,9437,9059,18496,1537.49
11,Sariakandi,Sariakandi,3.58,9398,9145,18543,5179.61
12,Sherpur,Sherpur,10.98,12602,12550,25152,2290.71
13,Shibganj,Shibganj,14,10916,10727,21643,1531.64
14,Sonatola,Sonatola,12.37,12208,12512,24720,1998.38
15,Shajahanpur,Bogra (Part).,16.88,35087,27053,62140,0
16,Total,,154.998,309666,285379,593045,28323.77
