,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,,,,,,,
2,Upazila,Total holding,Number of holding based on cattle heads 1-3 head,Number of holding based on cattle heads 4-6 head,Number of holding based on cattle heads 7 -9 head,Number of holding based on cattle heads 10-15 head,Number of holding based on cattle heads 15 head & above
3,Adamdighi,16022,11372,4317,243,87,3
4,Bogra sadar,25675,17830,5955,1093,700,97
5,Dhunat,19839,32300,3000,2000,1000,200
6,Dhupchanchia,18286,14216,3350,720,0,0
7,Gabtali,39153,29451,3572,102,39,15
8,Kahaloo,11901,10436,1250,135,80,0
9,Nandigram,26504,14908,7227,2500,1369,500
10,Sariakandi,5935,3450,1925,420,130,10
11,Shajahanpur,43789,32600,10000,896,293,0
12,Sherpur,38932,23360,7786,3893,3115,768
13,Shibganj,50710,42970,5315,1120,930,375
14,Sonatola,38364,32769,4890,360,225,120
15,Total,315310,265662,58587,13482,7968,2088
