,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2, Upazila,Name of municipality,Area (In sq. km.),Population census 2011 - Male,Population census 2011 - Female,Population census 2011 - Total,Density per sq.km.
3,Atrai,-,-,-,-,-,-
4,Badalgachhi,-,-,-,-,-,-
5,Dhamoirhat,Dhamorihat,11.16,7749,7257,15006,1344
6,Manda,-,-,-,-,-,-
7,Mahadebpur,-,-,-,-,-,-
8,Naogaon sadar,Naogaon,37.03,77326,73223,150549,4036
9,Niamatpur,-,-,-,-,-,-
10,Patnitala,Nozipur,11.81,11238,10432,21670,1835
11,Porsha,-,-,-,-,-,-
12,Raninagar,-,-,-,-,-,-
13,Sapahar,-,-,-,-,-,-
14,Total,-,60,96313,90912,187225,3120
