,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,Thakurgaon,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of college,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Baliadangi,0,0,0,0,0,0,0,0
5,Haripur,0,0,0,0,0,0,0,0
6,Pirgonj,1,32,4,36,562,557,1119,31
7,Ranisankail,0,0,0,0,0,0,0,0
8,Thakurgaon Sadar,2,51,13,64,6050,4175,10225,160
9,Total,3,83,17,100,6612,4732,11344,113
