,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,Thakurgaon,,,,,,,,,,
2,,,,,,,,,,,
3,Upazila,Primary school Govt.,Primary school Non- govt.,Primary school Total,Number of teacher Govt.,Number of teacher Non- govt.,Number of teacher Total,Number of student Govt.,Number of student Non- govt.,Number of student Total,Students per teacher
4,Baliadangi,0,0,0,0,0,0,0,0,0,0
5,Haripur,0,0,0,0,0,0,0,0,0,0
6,Pirgonj,5,6,11,34,22,56,1608,575,2183,39
7,Ranisankail,2,2,4,23,8,31,1465,336,1801,58
8,Thakurgaon Sadar,13,7,20,100,28,128,3640,1350,4990,39
9,Total,20,15,35,157,58,215,6713,2261,8974,42
