,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,Thakurgaon,,,,,,
2,,,,,,,
3,Upazila,Total holding,Number of holding based on cattle heads 1-3 head,Number of holding based on cattle heads 4-6 head,Number of holding based on cattle heads 7 -9 head,Number of holding based on cattle heads 10-15 head,Number of holding based on cattle heads 15 head  above
4,Baliadangi,34598,20121,10212,1821,1612,832
5,Haripur,21835,7340,4581,4100,4838,976
6,Pirgonj,38033,18353,11929,3541,2640,1570
7,Ranisankail,24400,6800,9000,5200,2700,700
8,Thakurgaon Sadar,81628,64281,8142,6115,2047,1043
9,Total,200494,116895,43864,20777,13837,5121
