,0,1,2,3,4,5,6
0,Area and production of rice crops 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Aus,Aus,Aman,Aman,Boro,Boro
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Bhaluka,2202,2269,53260,55817,47424,74563
5,Dhobaura,5520,3307,35300,27946,29800,49525
6,Fulbaria,23100,17804,48380,33816,51800,89607
7,Gaffargaon,21534,20396,54100,31950,52959,82202
8,Gauripur,8,1,48593,42,47695,758
9,Haluaghat,15070,11382,60500,43410,52295,81422
10,Ishwargonj,3455,2626,48180,38572,49726,75973
11,Muktagacha,1600,3138,21350,60203,18371,73480
12,Mymensingh Sadar,6320,4813,50362,42858,51780,76909
13,Nandail,20934,11948,55250,52381,55397,88017
14,Phulpur,0,0,110310,112973,106760,178937
15,Trishal,30115,30161,49627,44293,53700,88629
16,Total,129858,107845,635212,544261,617707,960022
