,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,,,,,
2, Upazila,Number of co-operative society,Number of member,Number of member, Total
3, Upazila,Number of co-operative society,Male,Female, Total
4,Bhaluka,516,11474,1901,13375
5,Dhubaura,228,6225,1840,8065
6,Fulbaria,552,6174,10.826,17000
7,Gaffargaon,171,4303,754,5057
8,Gauripur,57,280,290,570
9,Haluaghat,444,18493,3886,22379
10,Ishwargonj,372,10100,1912,12012
11,Muktagacha,103,5632,1793,6825
12,Mymensingh Sadar,544,9904,6973,16877
13,Nandail,106,1500,680,2180
14,Phulpur,222,30000,1500,31500
15,Trishal,149,3257,582,3839
16,Total,3464,107342,22121.83,139679
