,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
3, Upazila,Area,Production,Area,Production,Area,Production
4,Bhaluka,96,34,0,0,33,56
5,Dhobaura,11,1,0,0,0,0
6,Fulbaria,56,19,0,0,68,54
7,Gaffargaon,350,189,144,62,206,297
8,Gauripur,103,0,0,0,3,2
9,Haluaghat,29,6,5,2,58,53
10,Ishwargonj,61,19,14,5,0,0
11,Muktagacha,28,24,10,9,48,374
12,Mymensingh Sadar,140,48,32,11,19,32
13,Nandail,81,21,16,3,132,356
14,Phulpur,30,8,0,0,26,49
15,Trishal,111,24,0,0,0,0
16,Total,1096,393,221,91,593,1272
