,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,"
Upazila","
Unit",Person engaged,Person engaged,Person engaged
2,"
Upazila","
Unit",Family,Hired,Total
3,Bhluka,230,310,760,1070
4,Dhobaura,82,95,70,165
5,Fulbaria,275,380,1100,1480
6,Gafargaon,330,405,690,1095
7,Gauripur,372,380,1116,1496
8,Haluaghat,150,150,265,415
9,Ishwargonj,76,76,540,608
10,Muktagacha,320,322,187,509
11,Mymensingh Sadar,785,1050,1305,2355
12,Nandail,234,315,53,368
13,Phulpur,2055,4500,1555,6055
14,Trishal,460,440,1380,1820
15,Total,5404,8423,9021,17436
