,0,1,2,3,4
0,"Number of ward, mahalla and household by municipality 2011",,,,
1,Upazila,"Name of
municipality",Total ward,Total mahalla,Total household
2,Bhaluka,Bhaluka,9,18,9787
3,Dhobaura,-,0,0,0
4,Fulbaria,Fulbaria,9,11,6658
5,Gaffargaon,Gaffargaon,9,19,6513
6,Gauripur,Gauripur,9,34,5583
7,Haluaghat,-,0,0,0
8,Ishwargonj,Ishwargonj,9,13,5917
9,Muktagacha,Muktagacha,9,21,11189
10,Mymensingh Sadar,Mymensingh,21,95,54869
11,Nandail,Nandail,9,20,7329
12,Phulpur,Phulpur,9,12,5774
13,Trishal,Trishal,9,12,7202
14,Total,,102,255,120821
