,0,1,2,3,4,5,6,7
0,Number of technical personnel 2011,,,,,,,
1,"
Upazila",Agricultural personnel,"Live- stock
personnel",Plant protection,Fishery personnel,Sanitary personnel,"Family planning
personnel",Trained midwife
2,Bhaluka,39,9,0,12,6,79,58
3,Dhobaura,27,7,18,5,7,59,15
4,Fulbaria,39,55,0,21,115,0,10
5,Gaffargaon,48,52,64,20,8,126,98
6,Gauripur,43,28,35,24,11,78,17
7,Haluaghat,34,9,0,4,8,84,16
8,Ishwargonj,59,9,47,8,4,80,12
9,Muktagacha,81,10,0,13,110,96,10
10,Mymensingh Sadar,88,150,250,145,90,115,140
11,Nandail,52,105,10,65,45,250,11
12,Phulpur,0,40,40,30,15,400,40
13,Trishal,39,38,40,22,8,95,81
14,Total,549,512,504,369,427,1462,508
