,0,1,2,3,4
0,Number of branch of Grameen bank 2011,,,,
1,,,,,
2,Upazila,Number of branch,Number of employee,Number of member,Number of account
3,Bhaluka,8,57,19667,19667
4,Dhobaura,5,33,10045,13354
5,Fulbaria,9,69,35868,868
6,Gaffargaon,7,48,16246,25558
7,Gauripur,11,79,6720,30000
8,Haluaghat,5,37,13223,13223
9,Ishwargonj,9,73,34482,40410
10,Muktagacha,10,82,28563,85689
11,Mymensingh Sadar,10,66,26365,38263
12,Nandail,7,72,13543,23342
13,Phulpur,6,42,20731,491
14,Trishal,8,64,4680,24200
15,Total,95,722,230133,315065
