,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,"
Upazila","
Doctor","Family
planning inspector","Family
planning assistant","Family
planning visitor",Midwife/ birth attendant (Dai)
2,Bhaluka,0,10,56,13,58
3,Dhubaura,0,0,0,0,0
4,Fulbaria,2,1,9,2,0
5,Gaffargaon,1,1,3,1,4
6,Gauripur,1,1,1,1,7
7,Haluaghat,0,0,0,0,0
8,Ishwargonj,2,1,2,1,0
9,Muktagacha,0,1,3,1,0
10,Mymensingh Sadar,2,0,5,8,0
11,Nandail,1,2,3,2,1
12,Phulpur,0,0,0,0,0
13,Trishal,2,2,3,1,2
14,Total,11,19,85,30,72
