,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,"
Upazila","
Unit",Person engaged,Person engaged,Person engaged
2,"
Upazila","
Unit",Family,Hired,Total
3,Bhaluka,246,246,492,738
4,Dhobaura,3500,3390,110,3500
5,Fulbaria,352,400,600,1000
6,Gaffargaon,342,342,680,1022
7,Gauripur,2500,2500,5000,7500
8,Haluaghat,120,160,240,400
9,Ishwargonj,220,370,315,685
10,Muktagacha,162,162,324,486
11,Mymensingh Sadar,1885,2025,1865,3890
12,Nandail,218,395,111,506
13,Phulpur,1300,1300,300,1600
14,Trishal,560,540,860,1400
15,Total,11405,11830,10897,22727
