,0,1,2,3,4
0,"Name of land, river port, important or historical, tourist places, objects, important, famous crop or food production 2011",,,,
1,"
Upazila","
Name of land/river/sea port",Name of Important or historical/tourist place/object,"Name of important
/famous crop or food production","Distance between district head
quarter & upazila by road (km)"
2,Bhaluka,-,Crocodile Farm,Paddy,40
3,Dhobaura,-,-,Paddy,52
4,Fulbaria,-,"Orchid Garden,
Enayetpur",Paddy,21
5,Gaffargaon,-,-,Paddy,45
6,Gauripur,-,"Jaminder bari,
Bokai Nagar fort",Paddy,20
7,Haluaghat,"Gobrakhura ;
Koroituli land port",-,Paddy,54
8,Ishwargonj,-,-,Paddy,22
9,Muktagacha,-,Jamider bari,"Paddy,
Muktagachar Monda",18
10,Mymensingh Sadar,-,"Soshi lodge, BAU",Paddy,2
11,Nandail,-,-,Paddy,47
12,Phulpur,-,-,Paddy,32
13,Trishal,-,"Darirampur,kobi kazi
Nazrul Islam University",Paddy,24
