,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,Rajshahi,,,,
2,,,,,
3,Upazila/city corporation,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Bagha,1140,1200,80,1280
5,Baghmara,209,213,426,639
6,Charghat,1,0,10,10
7,Durgapur,0,0,0,0
8,Godagari,362,444,93,537
9,Mohanpur,967,1786,1165,2951
10,Paba,1473,2409,105,2514
11,Puthia,61,61,168,229
12,Rajshahi City Corporation,261,277,823,1100
13,Tanore,0,0,0,0
14,Total,4474,6390,2870,9260
