,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,Rajshahi,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,Number of school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
4,Bagha,0,0,0,0,0,0,0,0
5,Baghmara,2,15,1,16,348,362,710,44
6,Charghat,1,15,2,17,248,327,575,34
7,Durgapur,0,0,0,0,0,0,0,0
8,Godagari,0,0,0,0,0,0,0,0
9,Mohanpur,2,17,3,20,224,181,405,20
10,Paba,0,0,0,0,0,0,0,0
11,Puthia,0,0,0,0,0,0,0,0
12,Rajshahi City Corporation,5,68,70,138,2102,2304,4406,32
13,Tanore,0,0,0,0,0,0,0,0
14,Total,10,115,76,191,2922,3174,6096,32
