,0,1,2,3,4,5,6,7
0,"Number of household, population and density 2011",,,,,,,
1,Rajshahi,,,,,,,
2,,,,,,,,
3,Upazila/city corporation,Household,Population Male,Population Female,Population Total,Sex ratio (M/F),Average size of household,Density per sq. km.
4,Bagha,46711,92010,92173,184183,100,3.94,995
5,Baghmara,94050,177157,177507,354664,100,3.77,968
6,Charghat,51783,104138,102650,206788,101,3.95,1257
7,Durgapur,48530,93551,92294,185845,101,3.83,939
8,Godagari,72186,166260,164664,330924,101,4.57,696
9,Mohanpur,43984,85236,84785,170021,101,3.87,1045
10,Paba,76622,159452,154744,314196,103,4.08,924
11,Puthia,52922,105071,102419,207490,103,3.92,1077
12,Rajshahi City Corporation,93545,232974,216782,449756,107,4.81,4318
13,Tanore,47425,94041,97289,191330,97,4.03,648
14,Total,633758,1309890,1285307,2595197,102,4.03,1070
