,0,1,2,3,4,5,6,7
0,Irrigation by means 2010-11,,,,,,,
1,Rajshahi,,,,,,,
2,,,,,,,,
3,Upazila/city corporation,Irrigation management Power pump,Irrigation management Tube well,Irrigation management Doon,Irrigation management Swing basket,Irrigation management Canal,Irrigation management Others,Irrigation management Total
4,Bagha,1130,0,0,0,0,13161,13561
5,Baghmara,26747,74040,100,100,100,100,74640
6,Charghat,2005,0,0,0,0,0,32
7,Durgapur,13933,0,130,10,0,0,33050
8,Godagari,33166,53560,0,0,0,0,55105
9,Mohanpur,15995,19610,385,15,0,0,25235
10,Paba,14931,0,0,0,0,0,6396
11,Puthia,6331,0,0,10,0,0,10
12,Rajshahi City Corporation,0,932,5,0,0,0,937
13,Tanore,0,0,0,0,0,0,1310
14,Total,39989,148142,620,135,100,13261,210276
