,0,1,2,3,4,5,6
0,Number of religious institution 2011,,,,,,
1,Rajshahi,,,,,,
2,,,,,,,
3,Upazila/city corporation,Mosque,Eid-gah,Temple (mandir),Church (girza),Pagoda,Others
4,Bagha,270,70,39,0,0,0
5,Baghmara,1239,539,77,0,0,0
6,Charghat,469,74,30,1,0,0
7,Durgapur,456,95,21,1,0,0
8,Godagari,423,215,23,9,0,0
9,Mohanpur,402,117,24,0,0,0
10,Paba,565,125,21,2,0,0
11,Puthia,375,37,87,3,0,0
12,Rajshahi City Corporation,340,62,65,5,0,5
13,Tanore,510,200,22,16,1,2
14,Total,5049,1534,409,37,1,7
