,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,Rajshahi,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,No. of Government primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
4,Bagha,42,125,143,268,6499,6159,12658,47
5,Baghmara,104,197,256,453,10938,9692,20630,46
6,Charghat,44,93,177,270,6772,6570,13342,49
7,Durgapur,45,89,159,248,5121,6259,11380,46
8,Godagari,76,158,283,441,10748,10932,21680,49
9,Mohanpur,45,93,184,277,6389,4393,10782,39
10,Paba,56,111,287,398,9267,8729,17996,45
11,Puthia,51,83,132,215,10590,11968,22558,105
12,Rajshahi City Corporation,47,77,255,332,16781,16064,32845,99
13,Tanore,49,95,136,231,12679,11629,24308,105
14,Total,559,1121,2012,3133,95784,92395,188179,60
