,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,,,,,,,,
2,Upazila,TFPO,MO,FPI,TFPA,FWV,FWA,Midwife or SBA
3,Abhaynagar,1,1,6,3,11,45,0
4,Bagherpara,1,1,3,1,8,34,0
5,Chaugachha,1,1,8,3,8,35,9
6,Jessore Sadar,1,1,11,3,19,82,23
7,Jhikargachha,1,1,9,2,7,58,24
8,Keshabpur,1,1,4,2,9,47,20
9,Manirampur,1,1,14,3,18,80,1
10,Sharsha,1,0,8,1,8,42,4
11,Total,8,7,63,18,88,423,81
