,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka) -  Upazila,(Rate in taka) - Labour - Mason,(Rate in taka) - Labour - Helper (Jogaly),(Rate in taka) - Labour - Carpenter,(Rate in taka) - Labour - Colour,(Rate in taka) - Labour - Electric,(Rate in taka) - Labour - Plumber
3,Abhaynagar,300,200,300,300,350,350
4,Bagherpara,350,200,250,300,300,350
5,Chaugachha,250,200,200,250,250,200
6,Jessore Sadar,350,250,300,280,300,320
7,Jhikargachha,300,200,300,250,300,280
8,Keshabpur,300,200,200,260,200,300
9,Manirampur,300,250,300,300,300,300
10,Sharsha,280,190,300,300,350,350
11,Average,304,211,269,280,294,306
