,0,1,2,3,4,5,6,7,8
0,"Number of (publice or private)university, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of university,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Abhaynagar,0,0,0,0,0,0,0,0
4,Bagherpara,0,0,0,0,0,0,0,0
5,Chaugachha,0,0,0,0,0,0,0,0
6,Jessore Sadar,1,44,8,52,945,416,1361,26
7,Jhikargachha,0,0,0,0,0,0,0,0
8,Keshabpur,0,0,0,0,0,0,0,0
9,Manirampur,0,0,0,0,0,0,0,0
10,Sharsha,0,0,0,0,0,0,0,0
11,Total,1,44,8,52,945,416,1361,26
