,0,1,2,3,4,5,6
0,Area and production of potato by type 2009-10,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Potato,Potato,Sweet potato,Sweet potato,Total potato,Total potato
3, Upazila,Area,Production,Area,Production,Area,Production
4,Atpara,369,1926,20,129,389,2055
5,Barhatta,665,2419,102,449,767,2521
6,Durgapur,213,794,110,458,323,1251
7,Kalmakanda,97,212,40,135,137,346
8,Kendua,520,1500,123,650,643,2150
9,Khaliajuri,340,2100,120,485,460,2585
10,Madan,494,2450,124,550,618,3000
11,Mohanganj,113,437,18,88,130,525
12,Netrokona Sadar,454,818,59,137,66,222
13,Purbadhala,300,626,188,1326,488,1952
14,Total,3564,13281,904,4406,4020,16608
