,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,"
Upazila",Vehicle,Vehicle,Vehicle,Vehicle,Vehicle
3,"
Upazila",Rickshaw,Rickshaw van,Easy bike,Auto rickshaw,Tempo
4,Atpara,7,8,0,4,4
5,Barhatta,10,25,0,5,5
6,Durgapur,10,10,5,10,5
7,Kalmakanda,15,10,15,15,10
8,Kendua,10,5,5,5,5
9,Khaliajuri,10,5,0,0,0
10,Madan,10,50,20,25,5
11,Mohanganj,10,25,8,8,0
12,Netrokona Sadar,10,12,5,5,3
13,Purbadhala,5,7,5,2,3
14,Average,10,16,9,9,5
