,0,1,2,3,4
0,"Number of registered rickshaws, van, easy bike and auto-rickshaw 2011",,,,
1,,,,,
2,Upazila,Rickshaws,Van,Easy Bike and Auto-rickshaws,Tempo
3,Austagram,35,6,0,9
4,Bajitpur,143,8,12,0
5,Bhairab,1100,40,52,0
6,Hossainpur,10,5,0,0
7,Itna,50,20,8,15
8,Karimganj,672,45,0,0
9,Katiadi,950,350,150,130
10,Kishoreganj Sadar,6225,139,225,0
11,Kuliar-char,300,40,80,20
12,Mithamain,5,8,0,2
13,Nikli,258,5,64,40
14,Pakundia,225,32,25,25
15,Tarail,240,0,0,18
16,Total,10213,698,616,259
