,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Municipality,"Number of
institution",Number of teacher,Number of student
2,Nakla,1,5,221
3,Nalitabari,2,7,253
4,Sherpur,2,25,1625
5,Sreebardi,0,0,0
6,Total,5,37,2099
