,0,1,2,3,4,5
0,"Number of ward, mahalla and household by municipality 2011",,,,,
1,Narail,,,,,
2,,,,,,
3,Upazila,Name of municipality,Total ward,Total mahalla,Total holding,Total household
4,Kalia,Kalia,9,19,4021,4485
5,Lohagara,Lohagara,9,24,4958,5919
6,Narail Sadar,Narail Sadar,9,24,8542,9945
7,Total,-,27,67,17521,20349
