,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Alikadam,0,0,0,0,0,0,0,0
4,Bandarban Sadar,2,34,5,39,538,125,663,17
5,Lama,0,0,0,0,0,0,0,0
6,Naikhongchhari,0,0,0,0,0,0,0,0
7,Rowangchhari,0,0,0,0,0,0,0,0
8,Ruma,0,0,0,0,0,0,0,0
9,Thanchi,0,0,0,0,0,0,0,0
10,Total,2,34,5,39,538,125,663,17
