,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,Pirojpur,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bhandaria,6,25,0,25,200,164,364,15
5,Kawkhali,23,110,1,111,2023,1365,3388,31
6,Mathbaria,72,118,100,218,2000,1700,3700,17
7,Nazirpur,35,120,0,120,607,688,1295,11
8,Nesarabad,1,2,2,4,53,47,100,25
9,Pirojpur Sadar,0,0,0,0,0,0,0,0
10,Zianagar,1,2,2,4,67,74,141,35
11,Total,138,377,105,482,4950,4038,8988,19
