,0,1,2,3,4,5
0,"Number of ward, mahalla and household by municipality 2011",,,,,
1,Chittagong,,,,,
2,,,,,,
3,Upazila/City corporation,Name of municipality,Total ward,Total mahalla,Total holding,Total household
4,Anowara,-,0,0,0,0
5,Banshkhali,Banshkhali,9,38,6481,7378
6,Boalkhali,--,0,0,0,
7,Chandanaish,Chandanaish,9,12,7421,6852
8,Chittagong City Corporation,-,41,234,0,558097
9,Fatikchhari,Fatikchhari,0,0,0,0
10,Hathazari,---,0,0,0,0
11,Lohagara,--,0,0,0,0
12,Mirsharai,Mirsarai and Barohar hat,18,41,4174,5906
13,Patiya,Patiya,9,13,0,10613
14,Rangunia,Rangunia,9,22,4660,12059
15,Raozan,Raozan,9,17,10225,11460
16,Sandwip,Sandwip,9,10,78011,10658
17,Satkania,Satkania,9,19,0,10271
18,Sitakunda,Sitakunda,9,24,6620,9017
19,Total,-,131,430,117592,642311
