,0,1,2,3,4
0,Number of different club 2011,,,,
1,Chittagong,,,,
2,,,,,
3,Upazila/City corporation,Sports club,Cultural club,Science club,Other social club
4,Anowara,15,4,4,4
5,Banshkhali,0,77,0,5
6,Boalkhali,1,4,0,2
7,Chandanaish,26,0,0,2
8,Chittagong City Corporation,87,45,2,48
9,Fatikchhari,67,5,0,3
10,Hathazari,1,1,0,1
11,Lohagara,26,0,0,0
12,Mirsharai,42,51,0,1
13,Patiya,3,12,0,0
14,Rangunia,42,22,0,1
15,Raozan,0,0,0,1
16,Sandwip,5,12,0,15
17,Satkania,0,12,8,22
18,Sitakunda,101,101,0,1
19,Total,416,346,14,106
