,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Government primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of Government primary school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bauphal,122,263,382,645,17687,17171,34858,54
5,Dashmina,39,85,106,191,5502,5623,11125,58
6,Dumki,37,89,99,188,3046,3378,6424,34
7,Galachipa,120,288,284,577,17609,17001,34610,60
8,Kalapara,78,265,155,420,9762,8842,18604,44
9,Mirzaganj,62,148,168,316,4852,4863,9715,31
10,Patuakhali Sadar,124,178,413,591,12529,13047,25576,43
11,Total,582,1316,1607,2928,70987,69925,140912,48
