,0,1,2,3,4,5,6,7,8
0,"Number of school & college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  institute,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  institute,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bauphal,1,21,4,25,563,212,748,30
5,Dashmina,0,0,0,0,0,0,0,0
6,Dumki,0,0,0,0,0,0,0,0
7,Galachipa,0,0,0,0,0,0,0,0
8,Kalapara,0,0,0,0,0,0,0,0
9,Mirzaganj,0,0,0,0,0,0,0,0
10,Patuakhali Sadar,0,0,0,0,0,0,0,0
11,Total,1,21,4,25,563,212,748,30
