,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2, Upazila, Name of municipality,Area (In sq. km.),Population census-2011,Population census-2011,Population census-2011,Density per sq.km.
3, Upazila, Name of municipality,Area (In sq. km.),Male,Female,Total,Density per sq.km.
4,Bauphal,Bauphal,8.29,5653,5782,11435,1379
5,Dashmina,-,0,0,0,0,0
6,Dumki,-,0,0,0,0,0
7,Galachipa,Galachipa,3.40,10888,10312,21200,6235
8,Kalapara,Kalapara & Kuakata,7.89,13930,12579,26509,3360
9,Mirzaganj,-,0,0,0,0,0
10,Patuakhali Sadar,Potuakhali,27.03,33630,31370,65000,2405
11,Total,,46.61,64101,60043,124144,2663
