,0,1,2,3,4,5,6,7
0,Average price of selected item 2011,,,,,,,
1,"(Price unit per kg, taka)",,,,,,,
2,Upazila,Fine rice (minicate),Medium rice,Coarse rice (normal),Wheat,Coarse flour (Aata),Potato,Soyabean oil
3,Bakshiganj,35,31,29,18,27,10,125
4,Dewanganj,40,32,28,15,17,10,125
5,Islampur,45,32,28,35,40,15,100
6,Jamalpur Sadar,49,35,29,27,30,14,120
7,Madarganj,45,30,25,21,28,12,138
8,Melandaha,34,32,31,0,23,20,120
9,Sarishabari,45,35,32,20,30,10,130
10,Average,42,32,29,19,28,13,123
