,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Wheat - Area,Wheat - Production,Jute - Area,Jute - Production,Sugarcane - Area,Sugarcane - Production
3,Bakshiganj,800,789,4643,23568,1120,17410
4,Dewanganj,2470,1750,13338,47628,62,1387
5,Islampur,1750,1750,8850,35281,3200,61440
6,Jamalpur Sadar,2485,2105,1955,8481,395,7590
7,Madarganj,500,425,7000,34530,24,398
8,Melandaha,397,369,2638,994,1435,27121
9,Sarishabari,995,694,3941,19677,40,575
10,Total,9397,7882,42365,170159,6276,115921
