,0,1,2,3,4,5
0,Land area based on utilization 2008,,,,,
1,,,,,,
2,Upazila,Operated area,Permanent cropped area,Temporary cropped area,Permanent fallow area,Others
3,Bakshiganj,43685,475,29058,142,6457
4,Dewanganj,50090,491,27586,806,9783
5,Islampur,65313,315,39367,2080,12395
6,Jamalpur Sadar,121009,2120,90230,704,21348
7,Madarganj,60062,238,42638,290,8904
8,Melandaha,67322,243,51608,213,11047
9,Sarishabari,69229,464,49288,310,11393
10,Total,476710,4346,329775,4545,81327
