,0,1,2,3,4,5,6,7
0,Irrigation by means 2010-2011,,,,,,,
1,(In acre),,,,,,,
2, Upazila,Irrigation management - Power pump,Irrigation management - Tube well,Irrigation management - Doon,Irrigation management - Swing basket,Irrigation management - Canal,Irrigation management - Others, Total
3,Bakshiganj,2166,4740,850,774,275,360,148
4,Dewanganj,2008,0,0,0,0,0,296
5,Islampur,4770,0,0,0,0,0,54
6,Jamalpur Sadar,37019,0,0,0,0,0,9344
7,Madarganj,2978,4,17,0,0,10,46
8,Melandaha,9811,0,0,0,0,40,250
9,Sarishabari,20802,57590,600,545,0,10,59095
10,Total,79554,62334,1467,1319,275,593,69233
