,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2,Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bakshiganj,22,65,6,71,1498,1799,3297,46
4,Dewanganj,16,32,32,64,1207,1033,2240,35
5,Islampur,27,94,14,108,1805,1265,3070,28
6,Jamalpur Sadar,37,100,71,171,2434,2478,4912,29
7,Madarganj,7,21,5,26,556,592,1148,44
8,Melandaha,4,11,2,13,166,148,314,24
9,Sarishabari,17,47,21,68,1230,1150,2380,35
10,Total,130,370,151,521,8896,8465,17361,33
