,0,1,2,3,4,5
0,Distribution of hybrid paddy seeds under Government,,,,,
1,(In metric ton),,,,,
2,Upazila/City corporation,Crop seeds,2008-09,2009-10,2010-11,Comments
3,Balaganj	Paddy,7,8,8,0,
4,Beanibazar	Hybrid,0,0,1.5,0,
5,Bishwanath	Hybrid,0.2,0,1,0,
6,Companiganj	Boro,0,0,1,0,
7,Dakhin surma	Boro,5,7,9,0,
8,Fenchuganj	0,0,0,0,0,
9,Golapganj	Boro,20,22,28,0,
10,Gowainghat	0,0,0,0,0,
11,Jaintiapur	Hybrid,0.6,0,0,0,
12,Kanaighat	HYV,3,1,2.5,0,
13,Sylhet city corporation	0,0,0,0,0,
14,Sylhet sadar	Hybrid,0,0,1.5,0,
15,Zakiganj	0,0,0,0,0,
16,Total,32.8,37,48.5,0,
