,0,1,2,3,4,5,6,7,8
0,"Number of Kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila/City corporation,Number of kinder-garten school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Balaganj,4,12,4,16,153,225,380,23
4,Beanibazar,38,56,61,117,1500,1850,3350,29
5,Bishwanath,44,82,95,177,2698,2066,4764,27
6,Companiganj,8,20,12,32,600,400,1000,31
7,Dakhin surma,29,37,52,89,805,922,1727,19
8,Fenchuganj,10,20,25,45,1079,896,1975,44
9,Golapganj,52,135,225,360,2593,2491,2084,14
10,Gowainghat,12,42,29,71,535,650,1185,17
11,Jaintiapur,10,7,41,48,317,329,646,13
12,Kanaighat,20,22,56,76,883,1189,2072,27
13,Sylhet city corporation,77,1470,302,449,6207,5728,11935,27
14,Sylhet sadar,105,60,315,375,15455,9135,24590,66
15,Zakiganj,15,25,35,60,670,852,1522,25
16,Total,424,1988,1252,1915,33495,26733,57230,30
