,0,1,2,3,4
0,Area and production of turmeric and ginger 2010-11,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila/City corporation,Turmeric Area,Turmeric Production,Ginger Area,Ginger Production
3,Balaganj,0,0,0,0
4,Beanibazar,57,85,0,0
5,Bishwanath,0,0,0,0
6,Companiganj,35,34,0,0
7,Dakhin surma,0,0,0,0
8,Fenchuganj,5,7,3.8,4.56
9,Golapganj,15,13,6,7
10,Gowainghat,0,0,0,0
11,Jaintiapur,21,18.9,18,0.18
12,Kanaighat,3,1,5,2
13,Sylhet city corporation,0,0,0,0
14,Sylhet sadar,10,38,20,82
15,Zakiganj,0,0,0,0
16,Total,146,196.42,52.8,95.74
