,0,1,2,3,4
0,Number of branch of private commercial bank 2011,,,,
1,,,,,
2,Upazila,Number of branch,Number of employee,Number of savings A/C,Number of current A/C
3,Balaganj,16,149,44762,7533
4,Beanibazar,18,228,78600,13693
5,Bishwanath,14,131,34218,7942
6,Companiganj,0,0,0,0
7,Dakhin surma,4,48,17300,1580
8,Fenchuganj,4,48,16499,1640
9,Golapganj,11,89,26213,2515
10,Gowainghat,1,8,7728,992
11,Jaintiapur,1,7,536,71
12,Kanaighat,1,30,14199,2447
13,Sylhet city corporation,76,1058,74255,26240
14,Sylhet sadar,9,24,4005,737
15,Zakiganj,2,27,10151,431
16,Total,157,1847,328466,65821
