,0,1,2,3,4
0,Number of rice mill and person engaged 2011,,,,
1,,,,,
2,Upazila/City corporation,Units,Person engaged Male,Person engaged Female,Person engaged Total
3,Balaganj,65,140,0,140
4,Beanibazar,48,96,0,96
5,Bishwanath,17,31,7,38
6,Companiganj,39,80,0,80
7,Dakhin surma,55,115,0,115
8,Fenchuganj,8,16,0,16
9,Golapganj,50,100,0,100
10,Gowainghat,65,132,0,132
11,Jaintiapur,94,195,0,195
12,Kanaighat,63,130,0,130
13,Sylhet city corporation,5,10,0,10
14,Sylhet sadar,30,60,0,60
15,Zakiganj,73,150,0,150
16,Total,612,1255,7,1262
