,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,,,,,
2,Upazila/City corporation,Number of units,Person engaged Family,Person engaged Hired,Person engaged Total
3,Balaganj,68,98,119,217
4,Beanibazar,100,150,200,350
5,Bishwanath,75,40,235,275
6,Companiganj,40,109,70,179
7,Dakhin surma,65,40,250,290
8,Fenchuganj,30,30,204,234
9,Golapganj,330,406,503,909
10,Gowainghat,15,26,10,36
11,Jaintiapur,65,70,165,235
12,Kanaighat,50,50,250,300
13,Sylhet city corporation,0,0,0,0
14,Sylhet sadar,53,112,50,162
15,Zakiganj,80,200,150,350
16,Total,971,1331,2206,3537
