,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Alikadam,2000,2290,1300,1201
6,Bandarban Sadar,276,76,335,94
7,Lama,5922,7019,5915,6466
8,Naikhongchhari,1280,1042,1195,881
9,Rowangchhari,95,82,78,67
10,Ruma,650,234,555,194
11,Thanchi,235,365,228,248
12,Total,10458,11109,9606,9152
