,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,,,,
2,Upazila,Railway station,Steamer/launch station,Bus stand
3,Bagerhat Sadar,0,1,2
4,Kachua,0,0,0
5,Rampal,0,2,1
6,Sarankhola,0,3,2
7,Chitalmari,0,0,1
8,Morrelgonj,0,8,1
9,Mongla,0,2,1
10,Mollahat,0,0,4
11,Fakirhat,0,0,8
12,Total,0,16,20
