,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bagerhat Sadar,6,84,28,112,1661,1017,2678,24
4,Kachua,2,66,20,86,579,821,1400,16
5,Rampal,3,88,15,103,501,522,1023,10
6,Sarankhola,2,41,8,49,512,577,1089,22
7,Chitalmari,4,75,17,92,1052,1085,2337,25
8,Morrelgonj,9,199,44,243,1430,2138,3568,15
9,Mongla,3,76,24,100,738,762,1500,15
10,Mollahat,3,41,16,57,1015,816,1831,32
11,Fakirhat,6,143,51,194,2633,2313,4946,25
12,Total,38,813,223,1036,10121,10051,20372,20
