,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,Narayanganj,,,,
2,,,,,
3,(Production in Metric Ton) -  Upazila,(Production in Metric Ton) - 2010-11 - Number,(Production in Metric Ton) - 2010-11 - Production,(Production in Metric Ton) - 2009-10 - Number,(Production in Metric Ton) - 2009-10 - Production
4,Araihazar,5764,944,5764,897
5,Bandar,152,3101,100,25000
6,Narayanganj Sadar,497,5836,456,4492
7,Rupganj,150,165,135,147
8,Sonargaon,866,12780,825,12175
9,Total,7429,22826,7280,42711
