,0,1,2,3,4
0,Area and production of turmeric and ginger 2010-11,,,,
1,Narayanganj,,,,
2,(Area in acre and production in metric ton),,,,
3,Upazila,Turmeric Area,Turmeric Production,Ginger Area,Ginger Production
4,Araihazar,8,4,3,2
5,Bandar,3,2,0,0
6,Narayanganj Sadar,7,6,8,8
7,Rupganj,67,60,20,12
8,Sonargaon,7,3,8,7
9,Total,92,75,39,28
