,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,Narayanganj,,,,
2,,,,,
3,(Area in acre and production in metric ton) -  Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
4,Araihazar,3,1,3,1
5,Bandar,0,0,0,0
6,Narayanganj Sadar,0,0,0,0
7,Rupganj,1,1,2,1
8,Sonargaon,0,0,0,0
9,Total,4,1,5,1
