,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Narayanganj,,,,,
2,,,,,,
3,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
4,Araihazar,3,104,1,18,1
5,Bandar,2,35,3,2,1
6,Narayanganj Sadar,12,6,3,17,2
7,Rupganj,3,143,3,11,4
8,Sonargaon,4,175,3,19,2
9,Total,24,463,13,67,10
