,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institutions, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Thana/Upazila Name, Institutions,Teacher - Male,Teacher - Female,Teacher - Total,Student - Male,Student - Female,Student - Total,Students per teacher
3,Badarganj,2,12,5,17,100,90,190,11
4,Gangachara,2,12,2,14,265,140,405,29
5,Kaunia,2,30,6,36,871,73,944,26
6,Mitha pukur,2,27,7,34,90,90,180,5
7,Pirgachha,3,12,3,15,140,120,360,24
8,Pirganj,6,35,12,47,390,170,560,11
9,Rangpur sadar,8,245,89,334,4955,1055,6010,18
10,Taraganj,5,20,5,25,395,225,620,25
11,Total,30,393,129,522,7206,1963,9169,17
