,0,1,2,3,4
0,Number of Saw mill and person engaged 2011,,,,
1,,,,,
2, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
3,Baliakandi,31,35,125,160
4,Goalanda,9,0,39,39
5,Kalukhali,15,0,75,75
6,Pangsha,13,13,65,78
7,Rajbari Sadar,55,55,220,275
8,Total,123,103,524,627
