,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Daulotpur,18,172,16,188,5423,4378,9801,52
4,Gheor,21,226,46,272,4809,5097,9906,36
5,Horirampur,13,107,27,134,3557,4481,8038,60
6,Manikganj Sadar,38,330,71,401,11560,12500,24060,60
7,Saturia,17,163,20,183,6143,5977,12120,66
8,Shibalaya,20,184,32,216,5804,4183,9987,46
9,Singair,23,221,43,264,7651,7653,15304,58
10,Total,150,1403,255,1658,44947,44269,89216,54
