,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin - Area,Pumpkin - Production,Parble (potol) - Area,Parble (potol) - Production,Cabbage - Area,Cabbage - Production
3,Alfadanga,78,172,31,53,30,145
4,Bhanga,53,172,10,15,40,74
5,Boalmari,102,324,54,81,73,605
6,Charbhadrashon,21,23,22,33,11,55
7,Faridpur Sadar,347,3475,80,320,190,1232
8,Madhukhali,562,6700,75,240,187,2600
9,Nagarkanda,137,411,0,0,144,432
10,Sadarpur,105,380,26,312,40,120
11,Saltha,114,342,0,0,125,375
12,Total,1519,11999,298,1054,840,5638
