,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2, Upazila,Food godown Number,Food godown Capacity,Fertilizer godown Number,Fertilizer godown Capacity,Jute godown Number,Jute godown Capacity,Other godown Number,Other godown Capacity
3,Assasuni,4,2500,0,0,0,0,0,0
4,Debhata,1,1000,0,0,0,0,0,0
5,Kalaroa,3,15000,0,0,0,0,0,0
6,Kaliganj,2,1000,0,0,0,0,0,0
7,Satkhira Sadar,8,4000,0,0,0,0,58,14100
8,Shyamnagar,2,2000,0,0,0,0,0,0
9,Tala,1,2000,0,0,10,10000,5,5000
10,Total,21,27500,0,0,10,10000,63,19100
